gare_id,canonical_name,direction,in_anchors,status,toll_roads,toll_m,origin_used,maps_link
108,Bellegard,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.139534,5.795181/46.139534,5.795181"
109,Bellegarde,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.119798,5.797400/46.119798,5.797400"
109,Bellegarde,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.119798,5.797400/46.119798,5.797400"
110,BELLEVILLE S/SAONE,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.103802,4.750107/46.103802,4.750107"
110,BELLEVILLE S/SAONE,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.103802,4.750107/46.103802,4.750107"
111,BELLEVILLE SUR SAONE,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.100953,4.751220/46.100953,4.751220"
111,BELLEVILLE SUR SAONE,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.100953,4.751220/46.100953,4.751220"
112,Péage de Bénesse-Marenne,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.623873,-1.400393/43.623873,-1.400393"
112,Péage de Bénesse-Marenne,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.623873,-1.400393/43.623873,-1.400393"
126,Péage de Béziers-Cabrials,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.344077,3.287496/43.344077,3.287496"
126,Péage de Béziers-Cabrials,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.344077,3.287496/43.344077,3.287496"
128,Biarritz (demi-échangeur nord),entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.450466,-1.554455/43.450466,-1.554455"
128,Biarritz (demi-échangeur nord),exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.450466,-1.554455/43.450466,-1.554455"
129,Biarritz (demi-échangeur sud),entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.448375,-1.553141/43.448375,-1.553141"
129,Biarritz (demi-échangeur sud),exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.448375,-1.553141/43.448375,-1.553141"
131,Bifurcation A46S/A43 vers A43 ou A46,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.702884,4.966142/45.702884,4.966142"
131,Bifurcation A46S/A43 vers A43 ou A46,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.702884,4.966142/45.702884,4.966142"
132,Bifurcation A46S/A7/A47 vers Lyon ou St-Étienne,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.588817,4.800826/45.588817,4.800826"
132,Bifurcation A46S/A7/A47 vers Lyon ou St-Étienne,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.588817,4.800826/45.588817,4.800826"
136,Blaye,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.840241,0.525397/46.840241,0.525397"
136,Blaye,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.840241,0.525397/46.840241,0.525397"
144,Bordeaux/Arcachon,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.346975,-0.859966/44.346975,-0.859966"
144,Bordeaux/Arcachon,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.346975,-0.859966/44.346975,-0.859966"
145,Bordeaux limite de concession,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.885151,-0.268819/44.885151,-0.268819"
145,Bordeaux limite de concession,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.885151,-0.268819/44.885151,-0.268819"
146,Borderouge,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.646709,1.453844/43.646709,1.453844"
146,Borderouge,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.646709,1.453844/43.646709,1.453844"
148,BOULOGNE EST (péage d'Herquelingue),entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/50.688913,1.642025/50.688913,1.642025"
148,BOULOGNE EST (péage d'Herquelingue),exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/50.688913,1.642025/50.688913,1.642025"
151,Bourg nord,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.261725,5.164218/46.261725,5.164218"
151,Bourg nord,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.261725,5.164218/46.261725,5.164218"
152,Bourg sud,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.146053,5.291267/46.146053,5.291267"
152,Bourg sud,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.146053,5.291267/46.146053,5.291267"
154,BOURGES (LIM.CONC.),entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.044046,2.342023/47.044046,2.342023"
154,BOURGES (LIM.CONC.),exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.044046,2.342023/47.044046,2.342023"
161,Bretelle de Verfeil,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.632682,1.468565/43.632682,1.468565"
161,Bretelle de Verfeil,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.632682,1.468565/43.632682,1.468565"
167,Brive ouest,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.172633,1.469809/45.172633,1.469809"
167,Brive ouest,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.172633,1.469809/45.172633,1.469809"
173,Cagnes-est,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.660622,7.152988/43.660622,7.152988"
173,Cagnes-est,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.660622,7.152988/43.660622,7.152988"
177,CALAIS (péage de Setques),entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/50.718942,2.172694/50.718942,2.172694"
177,CALAIS (péage de Setques),exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/50.718942,2.172694/50.718942,2.172694"
179,Cannet-de-Meyreuil,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.491075,5.531367/43.491075,5.531367"
179,Cannet-de-Meyreuil,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.491075,5.531367/43.491075,5.531367"
180,Cap de Pin,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.144865,-0.970998/44.144865,-0.970998"
180,Cap de Pin,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.144865,-0.970998/44.144865,-0.970998"
181,Cap de Pin,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.146805,-0.967500/44.146805,-0.967500"
181,Cap de Pin,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.146805,-0.967500/44.146805,-0.967500"
182,Capbreton (demi-échangeur nord),entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.629086,-1.394787/43.629086,-1.394787"
182,Capbreton (demi-échangeur nord),exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.629086,-1.394787/43.629086,-1.394787"
183,Capbreton (demi-échangeur sud),entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.629086,-1.394787/43.629086,-1.394787"
183,Capbreton (demi-échangeur sud),exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.629086,-1.394787/43.629086,-1.394787"
198,Chalon centre,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.804451,4.825561/46.804451,4.825561"
198,Chalon centre,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.804451,4.825561/46.804451,4.825561"
199,CHALON NORD,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.834928,4.831998/46.834928,4.831998"
199,CHALON NORD,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.834928,4.831998/46.834928,4.831998"
200,Chalon sud,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.749621,4.832193/46.749621,4.832193"
200,Chalon sud,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.749621,4.832193/46.749621,4.832193"
203,CHALONS MOURMELON,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.055408,4.285974/49.055408,4.285974"
203,CHALONS MOURMELON,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.055408,4.285974/49.055408,4.285974"
206,CHAMBRAY,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.346529,0.702002/47.346529,0.702002"
206,CHAMBRAY,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.346529,0.702002/47.346529,0.702002"
209,CHARMONT,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.412740,4.146532/48.412740,4.146532"
209,CHARMONT,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.412740,4.146532/48.412740,4.146532"
210,CHARMONT (LIM.CONC),entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.410168,4.143439/48.410168,4.143439"
210,CHARMONT (LIM.CONC),exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.410168,4.143439/48.410168,4.143439"
216,CHATEAU DU LOIR (MONTABON),entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.688435,0.364405/47.688435,0.364405"
216,CHATEAU DU LOIR (MONTABON),exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.688435,0.364405/47.688435,0.364405"
221,CHATENOIS,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.301092,5.857325/48.301092,5.857325"
221,CHATENOIS,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.301092,5.857325/48.301092,5.857325"
222,Chatenois sud,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.301092,5.857325/48.301092,5.857325"
222,Chatenois sud,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.301092,5.857325/48.301092,5.857325"
225,CHAUFOUR,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.022344,1.501505/49.022344,1.501505"
225,CHAUFOUR,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.022344,1.501505/49.022344,1.501505"
226,Chaumes,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.006327,1.382701/44.006327,1.382701"
226,Chaumes,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.006327,1.382701/44.006327,1.382701"
230,CHENARD,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.367710,0.221353/49.367710,0.221353"
230,CHENARD,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.367710,0.221353/49.367710,0.221353"
231,CHESNES,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.655571,5.097979/45.655571,5.097979"
231,CHESNES,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.655571,5.097979/45.655571,5.097979"
234,Chignin Les Marches,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.511286,6.005174/45.511286,6.005174"
234,Chignin Les Marches,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.511286,6.005174/45.511286,6.005174"
238,Péage de Clermont,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.840494,3.160450/45.840494,3.160450"
238,Péage de Clermont,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.840494,3.160450/45.840494,3.160450"
239,CLERMONT,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.840494,3.160450/45.840494,3.160450"
239,CLERMONT,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.840494,3.160450/45.840494,3.160450"
242,CLERMONT-EN-ARGONNE,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.091624,5.102008/49.091624,5.102008"
242,CLERMONT-EN-ARGONNE,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.091624,5.102008/49.091624,5.102008"
243,Clermont-Ferrand limite de concession,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.828133,3.241193/45.828133,3.241193"
243,Clermont-Ferrand limite de concession,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.828133,3.241193/45.828133,3.241193"
244,Cluses,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.064292,6.576290/46.064292,6.576290"
244,Cluses,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.064292,6.576290/46.064292,6.576290"
245,Cluses centre,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.047157,6.596680/46.047157,6.596680"
245,Cluses centre,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.047157,6.596680/46.047157,6.596680"
246,Colombey-les-Belles,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.536767,5.906056/48.536767,5.906056"
246,Colombey-les-Belles,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.536767,5.906056/48.536767,5.906056"
247,Combronde,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.995182,3.109247/45.995182,3.109247"
247,Combronde,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.995182,3.109247/45.995182,3.109247"
248,Communay,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.597836,4.852461/45.597836,4.852461"
248,Communay,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.597836,4.852461/45.597836,4.852461"
249,COMPIÈGNE OUEST,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.395080,2.697956/49.395080,2.697956"
249,COMPIÈGNE OUEST,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.395080,2.697956/49.395080,2.697956"
250,Condrieu,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.506633,4.842123/45.506633,4.842123"
250,Condrieu,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.506633,4.842123/45.506633,4.842123"
251,Connerré,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.076153,0.475650/48.076153,0.475650"
251,Connerré,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.076153,0.475650/48.076153,0.475650"
252,CONNERRE,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.076153,0.475650/48.076153,0.475650"
252,CONNERRE,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.076153,0.475650/48.076153,0.475650"
253,Péage de Corzé,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.539461,-0.341261/47.539461,-0.341261"
253,Péage de Corzé,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.539461,-0.341261/47.539461,-0.341261"
254,Coudoux,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.552317,5.247027/43.552317,5.247027"
254,Coudoux,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.552317,5.247027/43.552317,5.247027"
255,Courtenay,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.052040,3.104473/48.052040,3.104473"
255,Courtenay,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.052040,3.104473/48.052040,3.104473"
256,COUTEVROULT,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.863191,2.847284/48.863191,2.847284"
256,COUTEVROULT,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.863191,2.847284/48.863191,2.847284"
257,Coutras,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.009140,-0.094365/45.009140,-0.094365"
257,Coutras,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.009140,-0.094365/45.009140,-0.094365"
258,CRIMOLOIS,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.276836,5.138784/47.276836,5.138784"
258,CRIMOLOIS,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.276836,5.138784/47.276836,5.138784"
259,Crolles Barrière,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.267486,5.896130/45.267486,5.896130"
259,Crolles Barrière,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.267486,5.896130/45.267486,5.896130"
260,Crolles Brignoud,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.273593,5.902340/45.273593,5.902340"
260,Crolles Brignoud,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.273593,5.902340/45.273593,5.902340"
261,CROTTET,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.286775,4.870000/46.286775,4.870000"
261,CROTTET,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.286775,4.870000/46.286775,4.870000"
262,CRUSEILLES A 410,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.993371,6.128165/45.993371,6.128165"
262,CRUSEILLES A 410,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.993371,6.128165/45.993371,6.128165"
263,Péage de Deux Chaises,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.370269,3.027906/46.370269,3.027906"
263,Péage de Deux Chaises,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.370269,3.027906/46.370269,3.027906"
264,DEUX-CHAISES,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.370269,3.027906/46.370269,3.027906"
264,DEUX-CHAISES,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.370269,3.027906/46.370269,3.027906"
265,DIJON-ARC S/TILLE,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.344605,5.159227/47.344605,5.159227"
265,DIJON-ARC S/TILLE,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.344605,5.159227/47.344605,5.159227"
266,DIJON-ARC SUR TILLE,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.345971,5.163725/47.345971,5.163725"
266,DIJON-ARC SUR TILLE,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.345971,5.163725/47.345971,5.163725"
267,Péage de Dijon/Crimolois,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.276301,5.139343/47.276301,5.139343"
267,Péage de Dijon/Crimolois,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.276301,5.139343/47.276301,5.139343"
268,Péage de Dijon sud,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.263395,5.034201/47.263395,5.034201"
268,Péage de Dijon sud,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.263395,5.034201/47.263395,5.034201"
269,DIJON SUD,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.263395,5.034201/47.263395,5.034201"
269,DIJON SUD,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.263395,5.034201/47.263395,5.034201"
270,Dôle,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.138097,5.511145/47.138097,5.511145"
270,Dôle,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.138097,5.511145/47.138097,5.511145"
271,DORDIVES,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.172497,2.766182/48.172497,2.766182"
271,DORDIVES,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.172497,2.766182/48.172497,2.766182"
272,Dormans,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.157728,3.721108/49.157728,3.721108"
272,Dormans,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.157728,3.721108/49.157728,3.721108"
273,DOURDAN,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.569120,1.988783/48.569120,1.988783"
273,DOURDAN,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.569120,1.988783/48.569120,1.988783"
274,DOZULÉ,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.230582,-0.071331/49.230582,-0.071331"
274,DOZULÉ,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.230582,-0.071331/49.230582,-0.071331"
275,DRUYE (CANDE),entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.307089,0.535579/47.307089,0.535579"
275,DRUYE (CANDE),exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.307089,0.535579/47.307089,0.535579"
276,Durtal,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.666967,-0.264794/47.666967,-0.264794"
276,Durtal,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.666967,-0.264794/47.666967,-0.264794"
277,DURTAL,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.666967,-0.264794/47.666967,-0.264794"
277,DURTAL,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.666967,-0.264794/47.666967,-0.264794"
278,Péage d’Argentan,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.633007,0.190890/48.633007,0.190890"
278,Péage d’Argentan,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.633007,0.190890/48.633007,0.190890"
279,Péage d’Arles,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.690280,4.544353/43.690280,4.544353"
279,Péage d’Arles,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.690280,4.544353/43.690280,4.544353"
280,Péage d’Arveyres,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.885109,-0.268818/44.885109,-0.268818"
280,Péage d’Arveyres,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/44.885109,-0.268818/44.885109,-0.268818"
281,Écommoy,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.820077,0.307144/47.820077,0.307144"
281,Écommoy,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.820077,0.307144/47.820077,0.307144"
282,ECOMMOY,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.820077,0.307144/47.820077,0.307144"
282,ECOMMOY,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.820077,0.307144/47.820077,0.307144"
283,Egletons,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.412153,2.021223/45.412153,2.021223"
283,Egletons,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.412153,2.021223/45.412153,2.021223"
284,EGLETONS,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.412153,2.021223/45.412153,2.021223"
284,EGLETONS,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/45.412153,2.021223/45.412153,2.021223"
285,ELOISE,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.066734,5.867116/46.066734,5.867116"
285,ELOISE,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.066734,5.867116/46.066734,5.867116"
286,ELOISE / ANNECY,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.066734,5.867116/46.066734,5.867116"
286,ELOISE / ANNECY,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/46.066734,5.867116/46.066734,5.867116"
287,EPERNAY,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.207501,4.009425/49.207501,4.009425"
287,EPERNAY,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.207501,4.009425/49.207501,4.009425"
288,Péage des Eprunes,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.589634,2.655756/48.589634,2.655756"
288,Péage des Eprunes,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.589634,2.655756/48.589634,2.655756"
289,Escrennes,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.116449,2.191145/48.116449,2.191145"
289,Escrennes,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.116449,2.191145/48.116449,2.191145"
290,ESCRENNES,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.114784,2.195984/48.114784,2.195984"
290,ESCRENNES,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.114784,2.195984/48.114784,2.195984"
291,ESSERTAUX,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.736528,2.234482/49.736528,2.234482"
291,ESSERTAUX,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.736528,2.234482/49.736528,2.234482"
292,ESVRES,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.308508,0.802023/47.308508,0.802023"
292,ESVRES,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/47.308508,0.802023/47.308508,0.802023"
293,ETAPLES / LE TOUQUET,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/50.509518,1.683439/50.509518,1.683439"
293,ETAPLES / LE TOUQUET,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/50.509518,1.683439/50.509518,1.683439"
294,Eurocentre,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.766430,1.385225/43.766430,1.385225"
294,Eurocentre,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/43.766430,1.385225/43.766430,1.385225"
295,EVRON,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.056219,-0.482688/48.056219,-0.482688"
295,EVRON,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.056219,-0.482688/48.056219,-0.482688"
296,FALAISE OUEST,entry,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.816414,-0.129205/48.816414,-0.129205"
296,FALAISE OUEST,exit,True,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.816414,-0.129205/48.816414,-0.129205"
297,FALAISE SUD,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.895645,-0.205146/48.895645,-0.205146"
297,FALAISE SUD,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/48.895645,-0.205146/48.895645,-0.205146"
298,FAREBERSVILLER,entry,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.109731,6.853320/49.109731,6.853320"
298,FAREBERSVILLER,exit,False,NO_ORIGIN,,0.0,,"https://www.google.com/maps/dir/49.109731,6.853320/49.109731,6.853320"
